name,id,numeric_id,variant_group,sort_order,sort_feature,template,type,railtype,year,end_year,service,cars,power,secondary_power,cyl_d,cyl_len,cyl_n,steam_psi,rpm,wheel_d,ihp,weight,tender_weight,loading_speed,tractive_effort,te_coeff,speed,kmhish_speed,secondary_speed,speed_conf,length,scale_len,width,height,capacity,voxel_size,ttd_len,tender,articulated_lengths,effect_unit,manual_lengths,manual_ttd_len,layout,pantograph_unit,new_sprites,reuse_sprites,animated,replace_last_wagon,vehicle_life,lifespan,run_cost_penalty,purchase_penalty,speed_cost_factor,power_cost_factor,te_cost_factor,year_multiplier,capacity_factor,type_run_cost,type_purchase_cost,cost,running_cost,cost_gbp,run_cost_gbp,double_headed,dvt,use_mu_engine_logic,tilting,multiple_working,requires_second_power_car,purchase_length,enable_param,intro_month,cargo_age_period,pax_special,cargo_handling,default_cargo,era_id,category,era_cat,power_class,length_text,power_text,units_text,bio,gameplay_text,brake_text,additional_text,has_aged_variant
EMD Class 66,emd_class_66,358,,117,FEAT_TRAINS,locomotive,diesel,RAIL,1998,2015,,,3300,,,,,,,,,129.6,,,260,0.20,75,120,,,21.4,21.4,,3.9,0,214x0x58,13,,"4,5,4",,,,,,,,,,30,,,,15,16.5,13,0.87,0,1,2,107,113,"$83,594","$9,181",,,,,,,,,11,,,,,prv,Freight,prv_Freight,diesel_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},{BLACK}Powered by: {GOLD}Diesel,,"After the successful introduction of the Class 59, EWS approached GM's Electro-Motive diesel with a huge order of 250 locomotives which would become Class 66.",,,"{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}After the successful introduction of the Class 59, EWS approached GM's Electro-Motive diesel with a huge order of 250 locomotives which would become Class 66.",
"Brush Class 57 ""Bodysnatcher""",brush_class_57,360,,118,FEAT_TRAINS,locomotive,diesel,RAIL,1998,2004,,,3000,,,,,,,,,120.6,,,250,0.21,95,152,,,19.38,19.38,,3.9,0,186x0x58,11,,"4,3,4",,,,,,,,,,30,,,,19,15,12.5,0.87,0,1,2,112,118,"$87,500","$9,588",,,,,,,,,12,,,,,prv,Freight,prv_Freight,diesel_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},{BLACK}Powered by: {GOLD}Diesel,,"The Class 57 is a re-engineered locomotive using Class 47 bodyshells and parts, giving rise to its ""Bodysnatcher"" nickname.",,,"{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Class 57 is a re-engineered locomotive using Class 47 bodyshells and parts, giving rise to its ""Bodysnatcher"" nickname.",
"Alstom Class 67 ""Skip""",br_class_67,362,,119,FEAT_TRAINS,locomotive,diesel,RAIL,1999,2000,,,3200,,,,,,,,,88,,,144,0.16,125,200,,,19.71,19.71,,3.93,0,198x0x58,12,,"4,4,4",,,,,,,,,,30,,,,25,16,7.2,0.87,0,1,2,115,122,"$89,844","$9,913",,,,,,,,,1,,,,,prv,Freight,prv_Freight,diesel_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},{BLACK}Powered by: {GOLD}Diesel,,"The Class 67 is a high speed freight locomotive designed for mail service. It uses EMD engines, generators and traction motors.",,,"{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Class 67 is a high speed freight locomotive designed for mail service. It uses EMD engines, generators and traction motors.",
GE Class 70,ge_class_70,364,,120,FEAT_TRAINS,locomotive,diesel,RAIL,2008,2017,,,3690,,,,,,,,,129,,,330,0.26,75,120,,,21.27,21.27,,3.91,0,198x0x58,12,,"4,4,4",,,,,,,,,,30,,,,15,18.45,16.5,0.86,0,1,2,118,124,"$92,188","$10,075",,,,,,,,,2,,,,,mod,Freight,mod_Freight,diesel_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},{BLACK}Powered by: {GOLD}Diesel,,"The General Electric Class 70 is designed with crash safety in mind, hence the bonnet-like structure at each end.",,,"{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The General Electric Class 70 is designed with crash safety in mind, hence the bonnet-like structure at each end.",
"Stadler Class 68 ""Warskip""",stadler_class_68,366,,121,FEAT_TRAINS,locomotive,diesel,RAIL,2013,2016,,,3800,,,,,,,,,85,,,317,0.37,100,160,,,20.5,20.5,,,0,198x0x0,12,,"4,4,4",,,,,,,,,,30,,,,20,19,15.85,0.85,0,1,2,128,134,"$100,000","$10,888",,,,,,,,,3,,,,,mod,Mixed Traffic,mod_Mixed Traffic,diesel_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},{BLACK}Powered by: {GOLD}Diesel,,The Class 68 is a modern mixed traffic disel locomotive with a powerful 16-cylinder Caterpillar engine.,,,{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Class 68 is a modern mixed traffic disel locomotive with a powerful 16-cylinder Caterpillar engine.,
Stadler Class 88,stadler_class_88,368,,122,FEAT_TRAINS,locomotive,dual_power,ELRL,2015,2016,,,5400,940,,,,,,,,86,,,317,0.37,100,160,,,20.5,20.5,,,0,198x0x0,12,,"4,4,4",,,,,stadler_class_88,,,,,30,,,,20,20,15.85,0.85,0,0.9,2.5,164,119,"$128,125","$9,669",,,,,,,,,4,,,,,mod,Freight (Electric),mod_Freight (Electric),dual_power_ELRL,{BLACK}Length: {GOLD}0.8 tiles{},{BLACK}Powered by: {GOLD}25kV AC / Diesel,,"The Class 88 is a dual mode version of Stadler's Euro Dual family, sharing many components with the class 68.",,,"{BLACK}Powered by: {GOLD}25kV AC / Diesel {}{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Class 88 is a dual mode version of Stadler's Euro Dual family, sharing many components with the class 68.",
GWR Railcar,gwr_railcar,236,,123,FEAT_TRAINS,multiple_unit,diesel,RAIL,1933,1942,1962,1,260,,,,,,,,,35,,5,55,0.16,63,101,,,18.4,17,,,69,164x0x0,10,,"4,2,4",,,,gwr_railcar,,1,,,,16,37,,,12.6,1.3,2.75,0.96,2.3,1,1.5,40,65,"$31,250","$5,281",,,,,,,,,9,,,,PASS,big4,DMU (Cheap),big4_DMU (Cheap),diesel_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},{BLACK}Powered by: {GOLD}Diesel,,The GWR Railcars used AEC bus hardware in a lightweight streamlined body.,,,{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The GWR Railcars used AEC bus hardware in a lightweight streamlined body.,
Metro-Cammell Class 101,class_101,292,,124,FEAT_TRAINS,multiple_unit,diesel,RAIL,1956,1960,2003,2,600,,,,,,,,,57.5,,5,85,0.15,70,112,,,17.37,17.37,,3.77,51,164x0x56,10,,"4,2,4",,,,"class_101,class_101_rev",,"1,1",,,,45,55,-10,-15,14,3,4.25,0.93,3.4,1,1.5,34,65,"$26,563","$5,281",,,,,,,,,2,,,,PASS,dsl,DMU,dsl_DMU,diesel_RAIL,{BLACK}Length: {GOLD}1.3 tiles{},{BLACK}Powered by: {GOLD}Diesel,{BLACK}Cars: {GOLD}2,"The Class 101 has a four speed gearbox with a manual shift. It was exceptionally long-lived, the final examples being retired in December 2003.",,,"{BLACK}Powered by: {GOLD}Diesel {BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.3 tiles{}{SILVER}The Class 101 has a four speed gearbox with a manual shift. It was exceptionally long-lived, the final examples being retired in December 2003.",
NER Autocar,ner_autocar,420,,125,FEAT_TRAINS,multiple_unit,petrol,RAIL,1903,,1940,1,85,,,,,,,,,35,,5,45,0.13,40,64,,,16.7,16.7,2.59,3.98,48,164x38x59,10,,"4,2,4",,,,ner_autocar,,1,,,,17,45,-15,-10,8,0.425,2.25,1.00,1.6,1.05,1.425,18,40,"$14,063","$3,250",,,,,clerestory_carriage,,,,5,185,,,PASS,edw,DMU (Cheap),edw_DMU (Cheap),petrol_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},{BLACK}Powered by: {GOLD}Petrol,,The NER Autocar is a petrol-electric railcar with a petrol engine driving two electric motors. It was the first use of an internal combustion engine in a railway vehicle.,,,{BLACK}Powered by: {GOLD}Petrol {}{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The NER Autocar is a petrol-electric railcar with a petrol engine driving two electric motors. It was the first use of an internal combustion engine in a railway vehicle.,
LNWR Electric Unit,lnwr_emu,422,,126,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1914,,1960,3,1000,,,,,,,,,117,,5,112,0.10,60,96,,,,17.7,,,45,164x0x0,10,,"4,2,4",,,,"lnwr_emu,passenger_coach_lnwr,lnwr_emu_rear",,"1,0,1",,,,25,54,-10,-15,12,5,5.6,0.98,4.5,0.85,1.725,51,61,"$39,844","$4,956",,,,,,,,,6,185,,,PASS,edw,EMU,edw_EMU,electric_THIRD_RAIL,{BLACK}Length: {GOLD}1.9 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}3,"The LNWR built electric multiple units for its inner suburban London routes, sharing track with the Bakerloo and District lines.",,,"{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}1.9 tiles{}{SILVER}The LNWR built electric multiple units for its inner suburban London routes, sharing track with the Bakerloo and District lines.",
Southern Railway 5-BEL,sr_5bel,424,,127,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1932,,1972,5,1800,,,,,,,,,253,,5,145,0.06,75,120,,,20.11,20.11,,,33,198x0x0,12,,"4,4,4",,,,"sr_5bel,passenger_coach_pullman,passenger_coach_pullman,passenger_coach_pullman,sr_5bel_rear",,"1,0,0,0,1",,,,28,48,-10,-10,15,9,7.25,0.96,5.5,0.85,1.725,75,78,"$58,594","$6,338",,,,,,,,,7,260,,,PASS,big4,EMU (Express),big4_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}5,"The Southern Railway's ""Brighton Belle"" used Pullman coaches and remained in use well into the BR era.",,{YELLOW}40% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}40% bonus for long distance travel{}{SILVER}The Southern Railway's ""Brighton Belle"" used Pullman coaches and remained in use well into the BR era.",
Southern Railway 4-COR,sr_4cor,426,,128,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1937,1938,1972,4,900,,,,,,,,,160.8,,5,120,0.07,75,120,,,20,20,,,57,198x0x0,12,,"4,4,4",,,,"sr_4cor,sr_4cor_mid,sr_4cor_mid,sr_4cor_rev",,"1,1,0,1",,,,36,43,-10,-15,15,4.5,6,0.95,7.6,0.85,1.725,61,70,"$47,656","$5,688",,,,,,,,,8,185,,,PASS,big4,EMU,big4_EMU,electric_THIRD_RAIL,{BLACK}Length: {GOLD}3.0 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}4,"The Southern Railway was an early pioneer of electrification, with 4-COR units used between London Waterloo and Portsmouth.",,,"{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.0 tiles{}{SILVER}The Southern Railway was an early pioneer of electrification, with 4-COR units used between London Waterloo and Portsmouth.",
Southern Railway 2-HAL,sr_2hal,428,,129,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1938,1939,1971,2,550,,,,,,,,,77,,5,120,0.16,75,120,,,20,20,,,63,198x0x0,12,,"4,4,4",,,,"sr_2hal,sr_2hal_rev",,"1,1",,,,36,41,-10,-15,15,2.75,6,0.95,4.2,0.85,1.725,50,60,"$39,063","$4,875",,,,,,,,,9,185,,,PASS,big4,EMU,big4_EMU,electric_THIRD_RAIL,{BLACK}Length: {GOLD}1.5 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}2,"The 2-HAL (named for 2 units, Half Lavatory) is designed for suburban commuter services.",,,"{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.5 tiles{}{SILVER}The 2-HAL (named for 2 units, Half Lavatory) is designed for suburban commuter services.",
BR Class 506,br_class_506,430,,130,FEAT_TRAINS,multiple_unit,electric,ELRL,1954,,1984,3,740,,,,,,,,,106.1,,5,110,0.10,75,120,,,18.1,18.1,2.82,3.87,57,186x42x58,11,,"4,3,4",,,,"br_class_506,br_class_506_mid,br_class_506_rear",,"1,1,1",,,,35,38,-10,-15,15,3.7,5.5,0.93,5.7,0.85,1.725,53,62,"$41,406","$5,038",,,,,,,,,10,185,,,PASS,ebr,EMU,ebr_EMU,electric_ELRL,{BLACK}Length: {GOLD}2.1 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}3,The Class 506 was built by Metro Cammell and BRCW for the Woodhead Line.,,,{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}2.1 tiles{}{SILVER}The Class 506 was built by Metro Cammell and BRCW for the Woodhead Line.,
"BR Class 414 ""2 HAP""",br_2hap,434,,131,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1956,,1995,2,500,,,,,,,,,72,,5,95,0.13,90,144,,,19.05,19.05,2.82,3.89,54,186x42x58,11,,"4,3,4",,,,"br_2hap,br_2hap_rear",,"1,1",,,,33,47,-10,-15,18,2.5,4.75,0.93,3.6,0.85,1.725,50,60,"$39,063","$4,875",,,,,brel_class_421,,,,12,185,,,PASS,dsl,EMU (Express),dsl_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}1.4 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}2,"The Class 414 2 HAP (Half Lavatory, electro-Pneumatic brake) is a Southern Region electric multiple unit, geared for express duties.",,,"{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.4 tiles{}{SILVER}The Class 414 2 HAP (Half Lavatory, electro-Pneumatic brake) is a Southern Region electric multiple unit, geared for express duties.",
"MC Class 251 ""Blue Pullman""",blue_pullman,438,,132,FEAT_TRAINS,multiple_unit,diesel,RAIL,1960,,1973,6,1000,,,,,,,,,304,,3,155,0.05,90,144,,,20.26,20,2.9,3.77,36,198x43x56,12,,"4,4,4",,,,"blue_pullman,blue_pullman_coach,blue_pullman_coach,blue_pullman_coach,blue_pullman_coach,blue_pullman_rev",,"1,1,0,0,0,1",,,,22,21,-10,-15,18,5,7.75,0.92,7.2,1,1.5,57,95,"$44,531","$7,719",,,,,,,,param_max_mu_length < 2,2,222,,,PASS,dsl,DMU (Express),dsl_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}4.5 tiles{},{BLACK}Powered by: {GOLD}Diesel,{BLACK}Cars: {GOLD}6,"The Blue Pullman is an express diesel multiple unit, designed to tempt motorists from their cars with a luxurious inter-city service.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}Diesel {BLACK}Cars: {GOLD}6{}{BLACK}Length: {GOLD}4.5 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The Blue Pullman is an express diesel multiple unit, designed to tempt motorists from their cars with a luxurious inter-city service.",
"MC Class 251 ""Blue Pullman""",blue_pullman_4_tile,439,,133,FEAT_TRAINS,multiple_unit,diesel,RAIL,1960,,1973,5,1000,,,,,,,,,253.3333333,,3,155,0.06,90,144,,,20.26,20,2.9,3.77,36,198x43x56,12,,"4,4,4",,,,"blue_pullman,blue_pullman_coach,blue_pullman_coach,blue_pullman_coach,blue_pullman_rev",,"0,0,0,0,0",blue_pullman,,,22,21,-10,-15,18,5,7.75,0.92,6,1,1.5,55,93,"$42,969","$7,556",,,,,,,,param_max_mu_length == 2,2,222,,,PASS,dsl,DMU (Express),dsl_DMU (Express),diesel_RAIL,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}Diesel,{BLACK}Cars: {GOLD}5,"The Blue Pullman is an express diesel multiple unit, designed to tempt motorists from their cars with a luxurious inter-city service.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}Diesel {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The Blue Pullman is an express diesel multiple unit, designed to tempt motorists from their cars with a luxurious inter-city service.",
"Pressed Steel Class 121 ""Bubble Car""",class_121_bubble_car,440,,134,FEAT_TRAINS,multiple_unit,diesel,RAIL,1960,,2017,1,300,,,,,,,,,38,,5,65,0.17,70,112,,1,19.66,19.66,,3.77,66,198x0x56,12,,"4,4,4",,,,class_121_bubble_car,,1,,,,50,65,-10,-15,14,1.5,3.25,0.92,2.2,1,1.5,27,56,"$21,094","$4,550",,,,,,,,,4,185,,,PASS,dsl,DMU,dsl_DMU,diesel_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},{BLACK}Powered by: {GOLD}Diesel,,"The ""Bubble Car"" units saw a long life on branch lines and rural railways. Two six-cylinder AEC or Leyland engines of 150hp each drive the wheels through a mechanical transmission.",,,"{BLACK}Powered by: {GOLD}Diesel {}{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The ""Bubble Car"" units saw a long life on branch lines and rural railways. Two six-cylinder AEC or Leyland engines of 150hp each drive the wheels through a mechanical transmission.",
"BREL Class 421 ""4 CIG""",brel_class_421,442,,135,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,1964,1972,2005,4,1000,,,,,,,,,152,,5,125,0.08,90,144,,,20.245,20.24,2.82,3.89,54,198x42x58,12,,"4,4,4",,,,"brel_class_421,passenger_coach_mk1,passenger_coach_mk1,brel_class_421_rear",,"1,0,0,1",,,,40,49,-10,-20,18,5,6.25,0.91,7.2,0.85,1.725,60,73,"$46,875","$5,931",,,,,br_2hap,,,,5,185,,,PASS,dsl,EMU (Express),dsl_EMU (Express),electric_THIRD_RAIL,{BLACK}Length: {GOLD}3.0 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}4,"The Class 421 4 CIG (Corridor, brIGhton) was a third rail EMU with express gearing, used in the Southern Region. It was based on the Mk1 carriage design.",,,"{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.0 tiles{}{SILVER}The Class 421 4 CIG (Corridor, brIGhton) was a third rail EMU with express gearing, used in the Southern Region. It was based on the Mk1 carriage design.",
BR Class 310 AM10,br_am10,444,,136,FEAT_TRAINS,multiple_unit,electric,ELRL,1965,,2002,4,1080,,,,,,,,,158,,5,130,0.08,75,120,,,19.85,19.85,2.82,3.97,57,198x42x59,12,,"4,4,4",,,,"br_am10,br_am10_mid,br_am10_power,br_am10_rear",,"1,1,1,1",,,,32,45,-10,-20,15,5.4,6.5,0.91,7.6,0.85,1.725,56,69,"$43,750","$5,606",,,,,,,,,6,185,,,PASS,dsl,DMU (Express),dsl_DMU (Express),electric_ELRL,{BLACK}Length: {GOLD}3.0 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}4,The AM10 was the first EMU to be based on the Mk2 carriage bodyshell. They were introduced as part of the West Coast Main Line electrification.,,,{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.0 tiles{}{SILVER}The AM10 was the first EMU to be based on the Mk2 carriage bodyshell. They were introduced as part of the West Coast Main Line electrification.,
BREL Class 313,brel_class_313,446,,137,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,1976,1977,,3,880,,,,,,,,,104.5,,5,140,0.13,75,120,,,20.33,20.33,,3.58,75,198x0x53,12,,"4,4,4",,,,"brel_class_313,brel_class_313_mid,brel_class_313_rear",brel_class_313_mid,"1,1,1",,,,35,,-10,-20,15,4.4,7,0.90,7.5,0.85,1.8,57,67,"$44,531","$5,444",,,,,,,,,7,185,,,PASS,lbr,EMU,lbr_EMU,dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}2.3 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}3,The Class 313 is a dual voltage EMU capable of running both on overhead electrified lines and third rail systems.,,,{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}2.3 tiles{}{SILVER}The Class 313 is a dual voltage EMU capable of running both on overhead electrified lines and third rail systems.,
"BREL Class 370 ""APT-P""",apt,448,,138,FEAT_TRAINS,multiple_unit,electric,ELRL,1979,1986,1988,14,8000,,,,,,,,,434,,4,210,0.05,155,248,,,20.9,20.9,2.7,3.5,39,198x40x52,12,,"4,4,4",,,,"apt,apt_mid,apt_mid,apt_mid,apt_mid,apt_tbf,apt_power,apt_power,apt_tbf_rev,apt_mid,apt_mid,apt_mid,apt_mid,apt_rear",,"1,1,0,0,0,1,1,0,1,0,0,0,0,1",,,,12,17,,,30,20,10.5,0.89,18.2,0.85,2.3,222,167,"$173,438","$13,569",,,,1,,,,param_max_mu_length == 0,8,222,,,PASS,lbr,EMU (Express),lbr_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}10.5 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}14,"The APT-P (Advanced Passenger Train, Prototype) was intended to be a high speed express with a raft of innovative features from tilting carriages to water brakes. Unfortunately those advanced features proved troublesome in use, and the units were scrapped by the late 1980s.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}14{}{BLACK}Length: {GOLD}10.5 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The APT-P (Advanced Passenger Train, Prototype) was intended to be a high speed express with a raft of innovative features from tilting carriages to water brakes. Unfortunately those advanced features proved troublesome in use, and the units were scrapped by the late 1980s.",
"BREL Class 370 ""APT-P""",apt_6_tile,449,,139,FEAT_TRAINS,multiple_unit,electric,ELRL,1979,1986,1988,8,8000,,,,,,,,,248,,4,210,0.08,155,248,,,20.9,20.9,2.7,3.5,39,198x40x52,12,,"4,4,4",,,,"apt,apt_mid,apt_tbf,apt_power,apt_power,apt_tbf_rev,apt_mid,apt_rear",,"0,0,0,0,0,0,0,0",apt,,,12,17,,,30,20,10.5,0.89,10.4,0.85,2.3,201,150,"$157,031","$12,188",,,,1,,,,param_max_mu_length == 1,8,222,,,PASS,lbr,EMU (Express),lbr_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}6.0 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}8,"The APT-P (Advanced Passenger Train, Prototype) was intended to be a high speed express with a raft of innovative features from tilting carriages to water brakes. Unfortunately those advanced features proved troublesome in use, and the units were scrapped by the late 1980s.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}8{}{BLACK}Length: {GOLD}6.0 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The APT-P (Advanced Passenger Train, Prototype) was intended to be a high speed express with a raft of innovative features from tilting carriages to water brakes. Unfortunately those advanced features proved troublesome in use, and the units were scrapped by the late 1980s.",
"BREL Class 370 ""APT-P""",apt_4_tile,450,,140,FEAT_TRAINS,multiple_unit,electric,ELRL,1979,1986,1988,5,8000,,,,,,,,,155,,4,210,0.14,155,248,,,20.9,20.9,2.7,3.5,39,198x40x52,12,,"4,4,4",,,,"apt,apt_tbf,apt_power,apt_tbf_rev,apt_rear",,"0,0,0,0,0",apt,,,12,17,,,30,20,10.5,0.89,6.5,0.85,2.3,190,142,"$148,438","$11,538",,,,1,,,,param_max_mu_length == 2,8,222,,,PASS,lbr,EMU (Express),lbr_EMU (Express),electric_ELRL,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}5,"The APT-P (Advanced Passenger Train, Prototype) was intended to be a high speed express with a raft of innovative features from tilting carriages to water brakes. Unfortunately those advanced features proved troublesome in use, and the units were scrapped by the late 1980s.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The APT-P (Advanced Passenger Train, Prototype) was intended to be a high speed express with a raft of innovative features from tilting carriages to water brakes. Unfortunately those advanced features proved troublesome in use, and the units were scrapped by the late 1980s.",
BREL Class 315,brel_class_315,452,,141,FEAT_TRAINS,multiple_unit,electric,ELRL,1980,1981,,4,880,,,,,,,,,127.5,,5,140,0.11,75,120,,,19.8,19.8,,3.58,78,198x0x53,12,,"4,4,4",,,,"brel_class_315,brel_class_315_mid,brel_class_315_pan,brel_class_315_rear",,"1,1,1,1",,,,35,,-10,-20,15,4.4,7,0.89,10.4,0.85,1.725,59,71,"$46,094","$5,769",,,,,,,,,11,185,,,PASS,lbr,EMU,lbr_EMU,electric_ELRL,{BLACK}Length: {GOLD}3.0 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}4,"The Class 315 is the last class of the 1972 standard EMU design, running on 25kV overhead AC power and used for inner suburban services.",,,"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.0 tiles{}{SILVER}The Class 315 is the last class of the 1972 standard EMU design, running on 25kV overhead AC power and used for inner suburban services.",
